label,cat_3,value,cat_6,num_date_review,location_id,cat_8,cat_10,cat_11,com_type,cat_12,unknown_var_7,unknown_var_8,unknown_var_9,unknown_var_13,unknown_var_17,social_friend_count,delta_time,delta_date,age
0,L,1390000.0,L,72.0,M1,M,M,S1,S,M,,,,0.08,,,0.0,-373.0,31.0
0,M,894000.0,L,24.0,L,L,M1,M,S1,M1,,,,0.01,1821.0,429.0,0.002,1090.0,24.0
0,,,,,,,,,,,,,,,,,,,
1,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,49.0,76.21657737,-5.166666667,,,196.0,,,
0,,,,,,,,,,,5.0,2.302172887,1.6,,,,,,
0,,,,,,,,,,,37.0,15.57776193,15.0,,,,,,
1,L,4500000.0,L,17.0,L,M,L,L,L,L,5.0,1.53741223,0.818181818,0.62,2529.0,138.0,0.003,1313.0,36.0
0,,,,,,,,,,,44.0,62.98325896,-6.909090909,,,0.0,,,
1,,,,,,,,,,,75.0,105.1332488,-14.0,,714.0,,,,
0,L,3864000.0,S1,0.0,L,L,M,L,M,L,,,,0.41,,,0.0,,25.0
1,,,,,,,,,,,53.0,87.97537534,-6.5,,,83.0,,,
0,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,6.0,2.449489743,3.0,,,,,,
0,L,3548000.0,L,10.0,L,L,L,L,L,S,,,,0.35,,,0.0,,26.0
0,,,,,,,,,,,6.0,2.65099562,1.555555556,,,,,,
0,L,13800000.0,L,0.0,L,L,L,M1,L,S1,,,,0.98,4006.0,4.0,0.0,,42.0
0,,,,,,,,,,,,,,,,472.0,,,
1,,,,,,,,,,,,,,,,,,,
1,,,,,,,,,,,2.0,,2.0,,-17.0,,,,
0,,,,,,,,,,,,,,,,,,,
1,,,,,,,,,,,,,,,,,,,
1,L,894000.0,L,24.0,L,L,L,M,L,M1,4.0,31.89827582,-12.0,0.01,,,0.736,1101.0,34.0
0,,,,,,,,,,,146.0,59.60425041,24.33333333,,,,,,
0,,,,,,,,,,,0.0,0.0,0.0,,,,,,
0,,,,,,,,,,,,,,,,0.0,,,
0,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,1.0,,,
0,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,140.0,121.3185888,-3.8,,344.0,,,,
1,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,0.0,,,
0,L,5000000.0,L,8.0,L,L,L,L,L,L,1.0,,1.0,0.77,,0.0,10.574,1587.0,23.0
1,L,2355690.0,L,4.0,L,M,L,L,L,L,3.0,28.99137803,-17.5,0.28,1443.0,0.0,6.575,1703.0,29.0
0,L,973000.0,L,24.0,L,L,M,M,S,L,3.0,1.732050808,2.0,0.03,1080.0,0.0,0.0,1087.0,26.0
1,,,,,,,,,,,,,,,,,,,
1,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,3637.0,1631.0,,,
0,,,,,,,,,,,2.0,,2.0,,-25.0,21.0,,,
0,,,,,,,,,,,10.0,3.95209408,2.571428571,,,,,,
0,,,,,,,,,,,,,,,352.0,,,,
1,,,,,,,,,,,92.0,65.05382387,46.0,,,27.0,,,
0,,,,,,,,,,,39.0,9.98188836,3.266666667,,,,,,
1,,,,,,,,,,,0.0,0.0,0.0,,,,,,
0,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,0.0,,,
1,,,,,,,,,,,,,,,343.0,14.0,,,
0,,,,,,,,,,,52.0,25.96792894,29.33333333,,,,,,
1,L,3830000.0,L,4.0,L,L,M,L,M,L,25.0,10.89342309,16.0,0.41,718.0,,0.471,1697.0,30.0
1,,,,,,,,,,,12.0,7.778174593,6.5,,,,,,
1,,,,,,,,,,,33.0,19.05255888,11.0,,,,,,
1,,,,,,,,,,,0.0,,0.0,,,,,,
1,,,,,,,,,,,53.0,20.76776348,18.6,,,,,,
1,,,,,,,,,,,0.0,43.30127019,-25.0,,,,,,
0,L,2908000.0,L,18.0,L,L,L,M1,L,S1,44.0,,44.0,0.3,1068.0,0.0,24.772,1279.0,27.0
1,,,,,,,,,,,,,,,,71.0,,,
1,,,,,,,,,,,,,,,,21.0,,,
0,L,556000.0,L,0.0,L,L,L,M,L,L,51.0,24.74873734,33.5,0.0,,,0.001,1845.0,43.0
1,,,,,,,,,,,9.0,3.544949459,2.166666667,,,,,,
0,,,,,,,,,,,,,,,,1.0,,,
0,L,1390000.0,L,20.0,M1,M,M,L,,L,15.0,6.11204899,3.25,0.08,,0.0,0.05,1212.0,31.0
0,L,2600000.0,L,24.0,L,L,L,M1,L,S1,,,,0.28,334.0,,0.0,1093.0,27.0
1,,,,,,,,,,,,,,,720.0,,,,
0,,,,,,,,,,,0.0,,0.0,,,0.0,,,
0,L,2793000.0,L,4.0,L,M,M1,L,S1,,36.0,14.8492424,25.5,0.29,1813.0,1543.0,0.0,,26.0
0,,,,,,,,,,,29.0,13.32603967,9.25,,,,,,
0,L,1300000.0,L,0.0,L,L,L,M,L,L,5.0,2.061552813,2.75,0.08,,0.0,39.708,1848.0,31.0
0,L,745000.0,L,0.0,L,L,L,M,L,L,,,,0.0,1083.0,,0.002,1849.0,25.0
1,,,,,,,,,,,23.0,7.008398323,4.352941176,,,,,,
0,,,,,,,,,,,0.0,0.0,0.0,,,,,,
1,L,4832438.0,L,0.0,L,L,L,L,L,L,,,,0.74,,2.0,0.0,1794.0,47.0
1,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,24.0,42.83339818,-8.8,,,,,,
1,,,,,,,,,,,41.0,,41.0,,,0.0,,,
0,,,,,,,,,,,3.0,1.527525232,1.666666667,,,,,,
0,,,,,,,,,,,0.0,,0.0,,,,,,
1,L,834000.0,L,48.0,L,L,M,M,S,M,,,,0.01,1811.0,,0.813,363.0,31.0
1,L,4258000.0,L,2.0,L,L,L,L,L,L,69.0,93.70325501,-3.6,0.49,340.0,496.0,3.526,1770.0,28.0
0,,,,,,,,,,,,,,,-24.0,,,,
0,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,351.0,,,,
0,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,10.0,93.09296429,-37.6,,,,,,
0,M,4300000.0,L,16.0,L,L,L,L,L,L,22.0,47.63612075,-9.0,0.52,1092.0,,1.215,1343.0,35.0
0,,,,,,,,,,,24.0,11.70469991,9.5,,,,,,
0,L,1390000.0,L,39.0,M1,S,M,L,M,L,,,,0.08,,0.0,0.75,632.0,25.0
0,,,,,,,,,,,81.0,36.08323711,33.0,,,19.0,,,
0,,,,,,,,,,,16.0,21.97090322,-2.705882353,,,0.0,,,
0,M,1210000.0,L,6.0,L,L,L,M,L,M,0.0,0.0,0.0,0.08,,,0.0,1639.0,40.0
1,,,,,,,,,,,,,,,,1465.0,,,
0,M,847000.0,L,10.0,L,L,L,M,L,L,,,,0.01,,,0.0,1528.0,35.0
1,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,0.0,0.0,0.0,,,,,,
1,,,,,,,,,,,76.0,25.75741533,13.22222222,,,0.0,,,
0,,,,,,,,,,,,,,,,4.0,,,
1,,,,,,,,,,,,,,,,1048.0,,,
0,,,,,,,,,,,,,,,,,,,
1,M,5010870.0,L,153.0,L,M1,M,L,M,L,,,,0.77,,,0.0,-1482.0,40.0
0,,,,,,,,,,,7.0,4.242640687,4.0,,,,,,
0,,,,,,,,,,,10.0,5.033222957,4.666666667,,,0.0,,,
1,,,,,,,,,,,62.0,121.6223664,-24.0,,,1.0,,,
0,,,,,,,,,,,28.0,14.18919777,12.66666667,,1458.0,0.0,,,
0,,,,,,,,,,,8.0,,8.0,,,,,,
1,,,,,,,,,,,5.0,57.27564928,-35.5,,,,,,
1,,,,,,,,,,,,,,,,,,,
0,L,1490000.0,L,10.0,L,L,M,M,,L,4.0,2.828427125,2.0,0.12,,,0.004,1519.0,32.0
1,,,,,,,,,,,45.0,40.78670807,-3.0,,,,,,
0,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,67.0,18.26604368,7.428571429,,,,,,
0,,,,,,,,,,,,,,,,,,,
1,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,19.0,7.071067812,14.0,,710.0,,,,
0,L,3103000.0,L,7.0,S,S1,M,L,M,L,2.0,,2.0,0.31,4000.0,,0.0,1604.0,33.0
0,,,,,,,,,,,,,,,-13.0,,,,
0,L,4500000.0,L,0.0,L,M,L,L,L,L,0.0,,0.0,0.62,,2.0,1.091,1815.0,27.0
0,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,14.0,3.794877982,1.357142857,,,,,,
0,,,,,,,,,,,,,,,,61.0,,,
0,L,1390000.0,L,12.0,L,L,L,M,L,L,,,,0.08,,,0.0,1459.0,38.0
1,,,,,,,,,,,34.0,41.26649945,-5.421052632,,,,,,
0,,,,,,,,,,,60.0,39.59797975,32.0,,,,,,
0,,,,,,,,,,,3.0,,3.0,,,27.0,,,
0,L,2889000.0,L,4.0,L,M,L,L,L,M1,6.0,1.414213562,5.0,0.29,,,0.0,,37.0
0,L,1390000.0,L,4.0,L,L,M1,M,S1,L,14.0,9.192388155,7.5,0.08,1079.0,,1.09,1701.0,24.0
0,L,3918300.0,L,5.0,L,L,M,L,M,S1,18.0,,18.0,0.43,1430.0,,0.208,1676.0,26.0
0,L,4168185.0,L,5.0,L,L,M,L,M,L,2.0,,2.0,0.48,,1.0,2.069,1676.0,24.0
1,,,,,,,,,,,87.0,135.6257104,-30.66666667,,,,,,
1,L,556000.0,L,36.0,L,L,L,M,L,L,,0.707106781,-1.5,0.0,2539.0,0.0,0.013,729.0,41.0
1,,,,,,,,,,,2.0,1.414213562,1.0,,,0.0,,,
0,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,11.0,4.107642544,3.454545455,,,,,,
0,,,,,,,,,,,6.0,2.121320344,4.5,,,,,,
0,,,,,,,,,,,3.0,1.303840481,0.8,,,,,,
0,,,,,,,,,,,0.0,,0.0,,3987.0,870.0,,,
0,,,,,,,,,,,22.0,19.20720351,-0.75,,343.0,,,,
1,L,4472600.0,L,46.0,L,L,L,L,L,M,21.0,60.45108215,-20.66666667,0.6,,0.0,6.768,410.0,35.0
1,,,,,,,,,,,21.0,14.14213562,11.0,,1067.0,,,,
0,,,,,,,,,,,,,,,,41.0,,,
0,,,,,,,,,,,,,,,,,,,
0,L,3477500.0,L,0.0,L,L,S,L,S,L,43.0,16.41543989,13.33333333,0.35,350.0,,0.767,1790.0,31.0
0,L,973000.0,L,0.0,L,L,M,M,M,L,,,,0.03,719.0,,0.276,1853.0,35.0
0,,,,,,,,,,,3.0,,3.0,,,,,,
0,,,,,,,,,,,33.0,11.84121133,6.25,,,,,,
0,L,1390000.0,L,11.0,M1,M,L,S1,L,L,36.0,16.563011,18.66666667,0.08,,,0.029,1462.0,25.0
1,,,,,,,,,,,6.0,,6.0,,,,,,
0,,,,,,,,,,,20.0,8.640987598,8.0,,-18.0,,,,
0,,,,,,,,,,,1.0,,1.0,,-28.0,,,,
0,,,,,,,,,,,,,,,721.0,,,,
0,,,,,,,,,,,13.0,5.916079783,4.5,,2172.0,0.0,,,
0,,,,,,,,,,,32.0,7.311796331,2.064516129,,,,,,
0,,,,,,,,,,,7.0,2.699206233,1.428571429,,,,,,
0,,,,,,,,,,,-165.0,,-165.0,,,,,,
0,L,3090000.0,L,3.0,L,M,L,L,L,L,58.0,23.91233991,21.4,0.3,,,0.654,1745.0,53.0
0,,,,,,,,,,,2.0,1.154700538,0.666666667,,,,,,
0,,,,,,,,,,,,,,,,0.0,,,
0,L,,L,0.0,L,L,M,L,M,L,14.0,,14.0,0.0,,,0.0,,32.0
1,,,,,,,,,,,26.0,5.630167004,1.585365854,,,,,,
1,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,26.0,8.674937778,4.636363636,,,,,,
0,L,834000.0,L,0.0,L,L,M,M,M,L,3.0,1.5,0.75,0.01,,,34.75,1842.0,24.0
0,,,,,,,,,,,,,,,,0.0,,,
1,,,,,,,,,,,,,,,,,,,
1,,,,,,,,,,,3.0,,3.0,,,228.0,,,
0,L,4500000.0,L,26.0,L,M,L,L,L,L,,,,0.62,,,9.745,1021.0,33.0
0,,,,,,,,,,,,,,,,,,,
1,L,4378000.0,L,3.0,L,M,L,L,L,L,,,,0.52,,,15.197,1739.0,40.0
1,,,,,,,,,,,,,,,,0.0,,,
1,L,4473000.0,L,0.0,L,L,L,L,L,L,,,,0.6,,,0.728,1803.0,37.0
0,,,,,,,,,,,,,,,,,,,
1,,,,,,,,,,,27.0,30.57830877,-2.571428571,,,,,,
1,,,,,,,,,,,,,,,,,,,
1,,,,,,,,,,,17.0,9.814954576,5.666666667,,,,,,
0,,,,,,,,,,,20.0,14.14213562,10.0,,,12.0,,,
1,L,4473000.0,L,0.0,L,L,M,L,S,M1,,,,0.6,,,0.092,1803.0,34.0
1,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,,
1,,,,,,,,,,,,,,,,0.0,,,
1,,,,,,,,,,,20.0,6.363961031,15.5,,2915.0,,,,
1,,,,,,,,,,,,,,,,,,,
1,,,,,,,,,,,,,,,1084.0,,,,
0,,,,,,,,,,,,,,,349.0,0.0,,,
1,,,,,,,,,,,,,,,,,,,
0,L,4200000.0,L,42.0,L,L,L,L,L,L,0.0,,0.0,0.49,,,0.0,535.0,30.0
0,L,,L,0.0,L,L,L,L,L,M1,0.0,,0.0,0.0,3635.0,,0.0,,33.0
1,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,,
0,L,973000.0,L,12.0,L,L,L,M,L,L,32.0,52.91429936,-10.38461538,0.03,345.0,,0.973,1456.0,38.0
0,,,,,,,,,,,18.0,43.84062043,-13.0,,,334.0,,,
0,,,,,,,,,,,74.0,24.48355457,8.777777778,,,,,,
1,L,973000.0,L,0.0,L,L,M,M,M,L,,,,0.03,,,0.0,1845.0,32.0
1,,,,,,,,,,,2.0,1.032795559,0.666666667,,,,,,
0,,,,,,,,,,,0.0,,0.0,,354.0,167.0,,,
1,L,4510000.0,L,0.0,L,L,L,L,L,L,1.0,0.707106781,0.5,0.62,711.0,,0.0,1806.0,26.0
0,,,,,,,,,,,,,,,,,,,
1,L,3210000.0,L,22.0,L,L,M1,L,S1,L,0.0,0.0,0.0,0.32,1084.0,,2.478,1142.0,27.0
1,M,1210000.0,L,0.0,L,L,M,M,M,L,,,,0.08,1445.0,68.0,0.0,1699.0,30.0
0,,,,,,,,,,,29.0,,29.0,,,,,,
0,,,,,,,,,,,9.0,5.656854249,5.0,,3645.0,,,,
0,L,4000000.0,L,12.0,L,M,M,L,M,M,5.0,,5.0,0.44,2180.0,,271.707,1418.0,32.0
0,,,,,,,,,,,,,,,,0.0,,,
0,,,,,,,,,,,29.0,90.38989619,-33.33333333,,2176.0,,,,
1,,,,,,,,,,,,,,,2167.0,,,,
0,,,,,,,,,,,46.0,44.25388872,-10.36,,,,,,
0,,,,,,,,,,,20.0,10.0,5.0,,,,,,
0,,,,,,,,,,,,,,,357.0,,,,
0,,,,,,,,,,,-3.0,,-3.0,,,,,,
0,,,,,,,,,,,4.0,,4.0,,,,,,
0,,,,,,,,,,,1.0,0.0,1.0,,,,,,
0,,,,,,,,,,,68.0,47.8668789,-2.333333333,,,,,,
0,,,,,,,,,,,20.0,14.14213562,10.0,,,,,,
0,,,,,,,,,,,0.0,,0.0,,,18.0,,,
0,,,,,,,,,,,,,,,,3.0,,,
1,,,,,,,,,,,4.0,1.707825128,1.75,,,,,,
0,,,,,,,,,,,6.0,3.535533906,3.5,,,,,,
0,,,,,,,,,,,5.0,0.707106781,4.5,,334.0,46.0,,,
0,L,520000.0,L,0.0,L,L,L,M,L,M1,,,,0.0,,,45.778,1821.0,43.0
1,,,,,,,,,,,,,,,,,,,
0,L,1251000.0,L,0.0,L,L,M,M1,,L,0.0,0.0,0.0,0.08,703.0,,0.0,1821.0,29.0
1,,,,,,,,,,,,,,,,9.0,,,
1,L,3799500.0,L,0.0,L,M,L,L,L,,,,,0.39,,4332.0,0.0,,70.0
0,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,0.0,,,
1,,,,,,,,,,,,,,,,,,,
0,L,780000.0,L,0.0,L,L,L,M,L,L,,,,0.0,,7.0,53.453,1842.0,40.0
0,,,,,,,,,,,1.0,,1.0,,,,,,
0,,,,,,,,,,,2.0,,2.0,,,,,,
0,,,,,,,,,,,27.0,19.09188309,13.5,,,,,,
1,,,,,,,,,,,0.0,,0.0,,711.0,,,,
1,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,,
0,L,5500000.0,L,0.0,L,L,L,L,L,L,21.0,12.12435565,7.0,0.84,2539.0,,13.506,1813.0,41.0
0,,,,,,,,,,,9.0,4.242640687,6.0,,2538.0,,,,
1,L,2606700.0,L,85.0,L,L,L,M1,L,S1,1.0,0.577350269,0.333333333,0.28,,,14.728,-757.0,35.0
0,,,,,,,,,,,10.0,0.707106781,9.5,,,238.0,,,
0,L,1490000.0,L,12.0,L,L,L,M,L,L,,,,0.12,,,0.01,1488.0,42.0
0,,,,,,,,,,,,,,,,,,,
1,L,596000.0,L,51.0,L,L,L,M,L,,,,,0.0,,,0.001,251.0,59.0
0,,,,,,,,,,,24.0,14.14213562,14.0,,1450.0,,,,
1,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,3.0,50.88713,-22.0,,,,,,
0,,,,,,,,,,,51.0,127.9863274,-39.5,,,0.0,,,
0,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,,
1,M,973000.0,L,92.0,L,L,M1,M,S1,L,6.0,2.267786838,0.857142857,0.03,716.0,0.0,0.006,-982.0,25.0
1,,,,,,,,,,,1.0,0.577350269,0.333333333,,,,,,
1,,,,,,,,,,,9.0,,9.0,,,,,,
1,,,,,,,,,,,29.0,28.42923979,-2.310344828,,,,,,
0,L,1210000.0,L,0.0,M1,M,M,L,,L,,,,0.08,,,0.0,,26.0
0,,,,,,,,,,,1.0,1.414213562,0.0,,1798.0,559.0,,,
1,,,,,,,,,,,24.0,7.604092465,3.6,,,,,,
1,L,3033000.0,L,60.0,L,M,M,L,M,M1,0.0,,0.0,0.3,,,0.0,3.0,30.0
1,,,,,,,,,,,,,,,,,,,
1,,,,,,,,,,,,,,,,,,,
1,L,4485000.0,L,10.0,L,L,L,L,L,L,27.0,13.7658999,11.0,0.6,4016.0,14.0,0.006,1527.0,34.0
0,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,11.0,4.618802154,5.666666667,,,,,,
0,,,,,,,,,,,29.0,14.79864859,12.5,,,93.0,,,
0,,,,,,,,,,,,,,,,,,,
1,,,,,,,,,,,5.0,2.121320344,3.5,,,,,,
0,,,,,,,,,,,0.0,0.0,0.0,,,0.0,,,
1,,,,,,,,,,,69.0,20.49567582,7.545454545,,,,,,
0,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,4.0,2.0,1.0,,709.0,,,,
1,,,,,,,,,,,40.0,31.70148561,-2.434782609,,,,,,
0,L,4180000.0,L,13.0,L,L,M,L,M,L,,,,0.48,721.0,0.0,34.205,1400.0,28.0
0,L,4672600.0,L,55.0,L,L,L,L,L,L,,,,0.69,353.0,45.0,0.001,141.0,36.0
1,,,,,,,,,,,0.0,,0.0,,,,,,
1,,,,,,,,,,,85.0,28.28427125,65.0,,,0.0,,,
0,,,,,,,,,,,60.0,17.90682958,6.363636364,,,92.0,,,
0,,,,,,,,,,,,,,,,,,,
1,,,,,,,,,,,1.0,0.301511345,0.090909091,,358.0,,,,
1,L,910000.0,L,12.0,L,L,L,M,L,L,,,,0.03,-5.0,,23.549,1478.0,27.0
1,,,,,,,,,,,,,,,,,,,
0,L,800000.0,L,0.0,L,L,S1,L,S1,L,7.0,4.041451884,4.666666667,0.01,2549.0,,0.0,,39.0
0,L,4260000.0,L,13.0,L,M,L,L,L,M,,,,0.49,,,17.458,1422.0,38.0
1,,,,,,,,,,,1.0,21.8384218,-10.25,,,,,,
1,,,,,,,,,,,-161.0,,-161.0,,,,,,
0,,,,,,,,,,,28.0,8.804039477,3.2,,,,,,
1,,,,,,,,,,,5.0,2.018099916,1.545454545,,,,,,
0,,,,,,,,,,,,,,,349.0,3.0,,,
0,,,,,,,,,,,5.0,2.828427125,3.0,,,,,,
0,,,,,,,,,,,0.0,0.0,0.0,,,,,,
1,,,,,,,,,,,15.0,,15.0,,,,,,
0,,,,,,,,,,,,,,,,0.0,,,
1,L,3710000.0,L,8.0,L,L,M,L,M,L,0.0,,0.0,0.39,,,13.725,1546.0,25.0
0,,,,,,,,,,,0.0,0.0,0.0,,,,,,
1,,,,,,,,,,,,,,,,101.0,,,
0,,,,,,,,,,,48.0,,48.0,,,4.0,,,
0,,,,,,,,,,,0.0,,0.0,,,1145.0,,,
0,,,,,,,,,,,47.0,16.0281346,7.857142857,,,,,,
1,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,0.0,,,
0,,,,,,,,,,,26.0,13.91641716,12.5,,,,,,
0,L,894000.0,L,25.0,L,L,L,M,L,L,,,,0.01,,,0.0,1063.0,32.0
1,,,,,,,,,,,5.0,2.236067977,1.0,,-11.0,1.0,,,
0,,,,,,,,,,,5.0,,5.0,,,,,,
0,,,,,,,,,,,10.0,4.949747468,6.5,,,124.0,,,
1,,,,,,,,,,,,,,,,0.0,,,
0,,,,,,,,,,,1.0,0.5,0.25,,,10.0,,,
0,,,,,,,,,,,32.0,68.03895943,-14.4,,,,,,
1,L,4480000.0,L,0.0,L,L,L,L,L,L,10.0,5.773502692,3.333333333,0.6,,,0.881,1814.0,37.0
1,,,,,,,,,,,2.0,1.303840481,0.8,,,,,,
1,L,4800000.0,L,15.0,L,S1,L,L,L,L,,,,0.74,,,1.903,1387.0,31.0
1,,,,,,,,,,,-24.0,,-24.0,,,,,,
0,L,973000.0,L,12.0,L,L,L,M,L,M1,55.0,17.75762747,7.333333333,0.03,,,1.213,1445.0,29.0
0,L,4200000.0,L,3.0,L,L,M,L,M,L,4.0,1.892969449,1.25,0.49,,,17.469,1701.0,32.0
0,,,,,,,,,,,49.0,14.75866464,7.272727273,,,,,,
0,,,,,,,,,,,,,,,,1.0,,,
1,,,,,,,,,,,2.0,0.707106781,1.5,,3286.0,,,,
0,,,,,,,,,,,2.0,,2.0,,,,,,
1,,,,,,,,,,,0.0,,0.0,,,12.0,,,
0,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,-28.0,,-28.0,,,,,,
0,,,,,,,,,,,4.0,1.527525232,2.333333333,,,0.0,,,
1,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,1.0,0.707106781,0.5,,,5.0,,,
0,,,,,,,,,,,1.0,0.707106781,0.5,,,,,,
0,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,345.0,22.0,,,
1,,,,,,,,,,,8.0,56.14534709,-18.5,,,,,,
1,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,-20.0,12.0,,,
0,L,4600000.0,L,1.0,L,L,L,L,L,S,81.0,37.64306045,38.0,0.69,,138.0,0.0,1808.0,28.0
0,L,1390000.0,L,0.0,L,L,M1,M,S1,L,2.0,0.707106781,1.5,0.08,1441.0,,0.364,1840.0,34.0
0,,,,,,,,,,,17.0,5.384133068,2.1,,,9.0,,,
0,,,,,,,,,,,23.0,7.55103846,3.727272727,,,,,,
0,,,,,,,,,,,,,,,1799.0,14.0,,,
0,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,8.0,5.656854249,4.0,,,,,,
0,,,,,,,,,,,36.0,18.0,9.0,,,,,,
1,L,3969700.0,L,0.0,L,L,M,L,M,L,,,,0.43,1457.0,50.0,8.456,1801.0,24.0
0,,,,,,,,,,,0.0,,0.0,,,,,,
0,,,,,,,,,,,,,,,,,,,
1,L,3969700.0,L,44.0,L,L,M,L,M,L,,,,0.43,-27.0,,0.16,528.0,27.0
0,,,,,,,,,,,0.0,,0.0,,,,,,
1,,,,,,,,,,,,,,,355.0,30.0,,,
1,,,,,,,,,,,,,,,,,,,
0,L,2850000.0,L,0.0,L,L,M,M1,S,L,69.0,20.49567582,7.545454545,0.29,1447.0,0.0,0.0,1806.0,25.0
1,,,,,,,,,,,12.0,4.075673087,2.111111111,,,77.0,,,
0,,,,,,,,,,,22.0,92.14617011,-34.25,,,,,,
1,,,,,,,,,,,201.0,52.55706539,-1.170731707,,,,,,
1,,,,,,,,,,,55.0,13.76695924,4.0625,,,,,,
1,,,,,,,,,,,-5.0,,-5.0,,,,,,
0,,,,,,,,,,,,,,,,,,,
0,L,4258600.0,L,25.0,L,L,L,L,L,L,,,,0.49,,,2.734,1066.0,28.0
0,,,,,,,,,,,,,,,,,,,
1,,,,,,,,,,,,,,,,994.0,,,
0,,,,,,,,,,,,,,,,67.0,,,
0,,,,,,,,,,,25.0,22.05620526,-2.142857143,,,0.0,,,
1,L,3382400.0,L,6.0,L,L,M,L,M,M1,-46.0,,-46.0,0.33,,2425.0,16.458,1647.0,32.0
0,L,1390000.0,L,167.0,L,L,M,M,,L,34.0,21.21320344,19.0,0.08,,,0.001,-1594.0,49.0
0,,,,,,,,,,,37.0,16.09051776,9.714285714,,,,,,
0,L,1043000.0,L,12.0,L,L,L,M,L,L,24.0,7.604092465,3.6,0.05,1085.0,,2.982,1486.0,27.0
1,L,834000.0,L,36.0,L,L,M,M,M,L,65.0,31.75426481,17.5,0.01,,0.0,277.878,457.0,33.0
0,,,,,,,,,,,16.0,7.014271167,6.0,,1085.0,,,,
0,L,745000.0,L,0.0,L,L,M1,M,S1,L,5.0,,5.0,0.0,1805.0,0.0,0.0,1850.0,27.0
0,,,,,,,,,,,22.0,25.53673071,-3.269230769,,,,,,
0,L,3000000.0,L,53.0,L,L,L,L,L,,1.0,0.577350269,0.333333333,0.3,3992.0,,0.0,,33.0
0,,,,,,,,,,,,,,,1818.0,,,,
1,,,,,,,,,,,25.0,36.138622,-3.0,,,,,,
0,,,,,,,,,,,9.0,4.203173404,3.5,,,,,,
0,,,,,,,,,,,18.0,6.831300511,11.0,,,,,,
0,,,,,,,,,,,,,,,,0.0,,,
0,,,,,,,,,,,22.0,73.32348419,-26.66666667,,,,,,
0,,,,,,,,,,,82.0,25.0143898,11.58333333,,,,,,
0,L,3100860.0,L,13.0,L,L,M1,L,S1,L,5.0,,5.0,0.31,722.0,,0.0,1435.0,35.0
1,,,,,,,,,,,5.0,1.707825128,2.75,,3630.0,211.0,,,
1,,,,,,,,,,,25.0,13.43502884,15.5,,1446.0,28.0,,,
1,,,,,,,,,,,31.0,64.25145913,-12.75,,,,,,
1,,,,,,,,,,,35.0,15.96871942,11.0,,,,,,
1,,,,,,,,,,,6.0,2.121320344,4.5,,,0.0,,,
0,,,,,,,,,,,74.0,41.3077878,26.33333333,,,,,,
1,,,,,,,,,,,,,,,3622.0,,,,
0,,,,,,,,,,,5.0,2.362907813,1.75,,,5.0,,,
0,L,2963610.0,L,10.0,L,S,L,L,L,L,,,,0.3,1069.0,,0.038,1499.0,28.0
1,L,3970000.0,L,1.0,L,L,M,L,M,L,,,,0.43,,2.0,1.502,1799.0,34.0
0,M,4200000.0,L,10.0,L,L,M,L,M,L,30.0,95.58416884,-27.66666667,0.49,1458.0,,0.0,1487.0,24.0
1,,,,,,,,,,,12.0,27.60796986,-6.2,,,,,,
1,L,1390000.0,L,12.0,L,L,M,M,,L,18.0,,18.0,0.08,1804.0,5.0,0.126,1456.0,27.0
0,,,,,,,,,,,26.0,6.286072373,2.529411765,,,33.0,,,
0,,,,,,,,,,,1.0,29.16047553,-16.33333333,,,,,,
